year_film,year_ceremony,ceremony,category,name,film,winner
1935,1936,8,ASSISTANT DIRECTOR,A Midsummer Night's Dream,A Midsummer Night's Dream,FALSE
1935,1936,8,CINEMATOGRAPHY,Barbary Coast,Barbary Coast,FALSE
1935,1936,8,CINEMATOGRAPHY,The Crusades,The Crusades,FALSE
1935,1936,8,CINEMATOGRAPHY,Les Miserables,Les Miserables,FALSE
1935,1936,8,CINEMATOGRAPHY,A Midsummer Night's Dream,A Midsummer Night's Dream,TRUE
1935,1936,8,DANCE DIRECTION,Busby Berkeley,Gold Diggers of 1935,FALSE
1935,1936,8,DANCE DIRECTION,Bobby Connolly,Go into Your Dance;,FALSE
1935,1936,8,DANCE DIRECTION,Dave Gould,Broadway Melody of 1936;,TRUE
1935,1936,8,DANCE DIRECTION,Sammy Lee,King of Burlesque,FALSE
1935,1936,8,DANCE DIRECTION,Hermes Pan,Top Hat,FALSE
1935,1936,8,DANCE DIRECTION,LeRoy Prinz,Big Broadcast of 1936;,FALSE
1935,1936,8,DANCE DIRECTION,Benjamin Zemach,She,FALSE
1935,1936,8,DIRECTING,Captain Blood,Captain Blood,FALSE
1935,1936,8,DIRECTING,The Informer,The Informer,TRUE
1935,1936,8,DIRECTING,The Lives of a Bengal Lancer,The Lives of a Bengal Lancer,FALSE
1935,1936,8,DIRECTING,Mutiny on the Bounty,Mutiny on the Bounty,FALSE
1935,1936,8,FILM EDITING,David Copperfield,David Copperfield,FALSE
1935,1936,8,FILM EDITING,The Informer,The Informer,FALSE
1935,1936,8,FILM EDITING,Les Miserables,Les Miserables,FALSE
1935,1936,8,FILM EDITING,The Lives of a Bengal Lancer,The Lives of a Bengal Lancer,FALSE
1935,1936,8,FILM EDITING,A Midsummer Night's Dream,A Midsummer Night's Dream,TRUE
1935,1936,8,FILM EDITING,Mutiny on the Bounty,Mutiny on the Bounty,FALSE
1935,1936,8,MUSIC (Scoring),Captain Blood,Captain Blood,FALSE
1935,1936,8,MUSIC (Scoring),The Informer,The Informer,TRUE
1935,1936,8,MUSIC (Scoring),Mutiny on the Bounty,Mutiny on the Bounty,FALSE
1935,1936,8,MUSIC (Scoring),Peter Ibbetson,Peter Ibbetson,FALSE
1935,1936,8,MUSIC (Song),Top Hat,Top Hat,FALSE
1935,1936,8,MUSIC (Song),Roberta,Roberta,FALSE
1935,1936,8,MUSIC (Song),Gold Diggers of 1935,Gold Diggers of 1935,TRUE
1935,1936,8,OUTSTANDING PRODUCTION,Alice Adams,Alice Adams,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Broadway Melody of 1936,Broadway Melody of 1936,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Captain Blood,Captain Blood,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,David Copperfield,David Copperfield,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,The Informer,The Informer,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Les Miserables,Les Miserables,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,The Lives of a Bengal Lancer,The Lives of a Bengal Lancer,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,A Midsummer Night's Dream,A Midsummer Night's Dream,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Mutiny on the Bounty,Mutiny on the Bounty,TRUE
1935,1936,8,OUTSTANDING PRODUCTION,Naughty Marietta,Naughty Marietta,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Ruggles of Red Gap,Ruggles of Red Gap,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Top Hat,Top Hat,FALSE
1935,1936,8,SHORT SUBJECT (Cartoon),The Calico Dragon,The Calico Dragon,FALSE
1935,1936,8,SHORT SUBJECT (Cartoon),Three Orphan Kittens,Three Orphan Kittens,TRUE
1935,1936,8,SHORT SUBJECT (Cartoon),Who Killed Cock Robin?,Who Killed Cock Robin?,FALSE
1935,1936,8,SHORT SUBJECT (Comedy),How to Sleep,How to Sleep,TRUE
1935,1936,8,SHORT SUBJECT (Comedy),"Oh, My Nerves","Oh, My Nerves",FALSE
1935,1936,8,SHORT SUBJECT (Comedy),Tit for Tat,Tit for Tat,FALSE
1935,1936,8,SHORT SUBJECT (Novelty),Audioscopiks,Audioscopiks,FALSE
1935,1936,8,SHORT SUBJECT (Novelty),Camera Thrills,Camera Thrills,FALSE
1935,1936,8,SHORT SUBJECT (Novelty),Wings over Mt. Everest,Wings over Mt. Everest,TRUE
1935,1936,8,SOUND RECORDING,Bride of Frankenstein,Bride of Frankenstein,FALSE
1935,1936,8,SOUND RECORDING,Captain Blood,Captain Blood,FALSE
1935,1936,8,SOUND RECORDING,The Dark Angel,The Dark Angel,FALSE
1935,1936,8,SOUND RECORDING,I Dream Too Much,I Dream Too Much,FALSE
1935,1936,8,SOUND RECORDING,The Lives of a Bengal Lancer,The Lives of a Bengal Lancer,FALSE
1935,1936,8,SOUND RECORDING,Love Me Forever,Love Me Forever,FALSE
1935,1936,8,SOUND RECORDING,Naughty Marietta,Naughty Marietta,TRUE
1935,1936,8,SOUND RECORDING,"$1,000 a Minute","$1,000 a Minute",FALSE
1935,1936,8,SOUND RECORDING,Thanks a Million,Thanks a Million,FALSE
1935,1936,8,WRITING (Original Story),Broadway Melody of 1936,Broadway Melody of 1936,FALSE
1935,1936,8,WRITING (Original Story),G-Men,G-Men,FALSE
1935,1936,8,WRITING (Original Story),The Gay Deception,The Gay Deception,FALSE
1935,1936,8,WRITING (Original Story),The Scoundrel,The Scoundrel,TRUE
1935,1936,8,WRITING (Screenplay),Captain Blood,Captain Blood,FALSE
1935,1936,8,WRITING (Screenplay),The Informer,The Informer,TRUE
1935,1936,8,WRITING (Screenplay),The Lives of a Bengal Lancer,The Lives of a Bengal Lancer,FALSE
1935,1936,8,WRITING (Screenplay),Mutiny on the Bounty,Mutiny on the Bounty,FALSE
1935,1936,8,SPECIAL AWARD, David Wark Griffith,,TRUE
1936,1937,9,ACTOR,Gary Cooper,Mr. Deeds Goes to Town,FALSE
1936,1937,9,ACTOR,Walter Huston,Dodsworth,FALSE
1936,1937,9,ACTOR,Paul Muni,The Story of Louis Pasteur,TRUE
1936,1937,9,ACTOR,William Powell,My Man Godfrey,FALSE
1936,1937,9,ACTOR,Spencer Tracy,San Francisco,FALSE
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Mischa Auer,My Man Godfrey,FALSE
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Come and Get It,TRUE
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Stuart Erwin,Pigskin Parade,FALSE
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,Romeo and Juliet,FALSE
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,The General Died at Dawn,FALSE
1936,1937,9,ACTRESS,Irene Dunne,Theodora Goes Wild,FALSE
1936,1937,9,ACTRESS,Gladys George,Valiant Is the Word for Carrie,FALSE
1936,1937,9,ACTRESS,Carole Lombard,My Man Godfrey,FALSE
1936,1937,9,ACTRESS,Luise Rainer,The Great Ziegfeld,TRUE
1936,1937,9,ACTRESS,Norma Shearer,Romeo and Juliet,FALSE
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,The Gorgeous Hussy,FALSE
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Alice Brady,My Man Godfrey,FALSE
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Bonita Granville,These Three,FALSE
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Dodsworth,FALSE
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anthony Adverse,TRUE
1936,1937,9,ART DIRECTION,Anthony Adverse,Anthony Adverse,FALSE
1936,1937,9,ART DIRECTION,Dodsworth,Dodsworth,TRUE
1936,1937,9,ART DIRECTION,The Great Ziegfeld,The Great Ziegfeld,FALSE
1936,1937,9,ART DIRECTION,Lloyds of London,Lloyds of London,FALSE
1936,1937,9,ART DIRECTION,The Magnificent Brute,The Magnificent Brute,FALSE
1936,1937,9,ART DIRECTION,Romeo and Juliet,Romeo and Juliet,FALSE
1936,1937,9,ART DIRECTION,Winterset,Winterset,FALSE
1936,1937,9,ASSISTANT DIRECTOR,Anthony Adverse,Anthony Adverse,FALSE
1936,1937,9,ASSISTANT DIRECTOR,The Charge of the Light Brigade,The Charge of the Light Brigade,TRUE
1936,1937,9,ASSISTANT DIRECTOR,The Garden of Allah,The Garden of Allah,FALSE
1936,1937,9,ASSISTANT DIRECTOR,The Last of the Mohicans,The Last of the Mohicans,FALSE
1936,1937,9,ASSISTANT DIRECTOR,San Francisco,San Francisco,FALSE
1936,1937,9,CINEMATOGRAPHY,Anthony Adverse,Anthony Adverse,TRUE
1936,1937,9,CINEMATOGRAPHY,The General Died at Dawn,The General Died at Dawn,FALSE
1936,1937,9,CINEMATOGRAPHY,The Gorgeous Hussy,The Gorgeous Hussy,FALSE
1936,1937,9,DANCE DIRECTION,Busby Berkeley,Gold Diggers of 1937,FALSE
1936,1937,9,DANCE DIRECTION,Bobby Connolly,Cain and Mabel,FALSE
1936,1937,9,DANCE DIRECTION,Seymour Felix,The Great Ziegfeld,TRUE
1936,1937,9,DANCE DIRECTION,Dave Gould,Born to Dance,FALSE
1936,1937,9,DANCE DIRECTION,Jack Haskell,One in a Million,FALSE
1936,1937,9,DANCE DIRECTION,Russell Lewis,Dancing Pirate,FALSE
1936,1937,9,DANCE DIRECTION,Hermes Pan,Swing Time,FALSE
1936,1937,9,DIRECTING,Dodsworth,Dodsworth,FALSE
1936,1937,9,DIRECTING,The Great Ziegfeld,The Great Ziegfeld,FALSE
1936,1937,9,DIRECTING,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,TRUE
1936,1937,9,DIRECTING,My Man Godfrey,My Man Godfrey,FALSE
1936,1937,9,DIRECTING,San Francisco,San Francisco,FALSE
1936,1937,9,FILM EDITING,Anthony Adverse,Anthony Adverse,TRUE
1936,1937,9,FILM EDITING,Come and Get It,Come and Get It,FALSE
1936,1937,9,FILM EDITING,The Great Ziegfeld,The Great Ziegfeld,FALSE
1936,1937,9,FILM EDITING,Lloyds of London,Lloyds of London,FALSE
1936,1937,9,FILM EDITING,A Tale of Two Cities,A Tale of Two Cities,FALSE
1936,1937,9,FILM EDITING,Theodora Goes Wild,Theodora Goes Wild,FALSE
1936,1937,9,MUSIC (Scoring),Anthony Adverse,Anthony Adverse,TRUE
1936,1937,9,MUSIC (Scoring),The Charge of the Light Brigade,The Charge of the Light Brigade,FALSE
1936,1937,9,MUSIC (Scoring),The Garden of Allah,The Garden of Allah,FALSE
1936,1937,9,MUSIC (Scoring),The General Died at Dawn,The General Died at Dawn,FALSE
1936,1937,9,MUSIC (Scoring),Winterset,Winterset,FALSE
1936,1937,9,MUSIC (Song),Suzy,Suzy,FALSE
1936,1937,9,MUSIC (Song),Born to Dance,Born to Dance,FALSE
1936,1937,9,MUSIC (Song),Trail of the Lonesome Pine,Trail of the Lonesome Pine,FALSE
1936,1937,9,MUSIC (Song),Pennies from Heaven,Pennies from Heaven,FALSE
1936,1937,9,MUSIC (Song),Swing Time,Swing Time,TRUE
1936,1937,9,MUSIC (Song),"Sing, Baby, Sing","Sing, Baby, Sing",FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Anthony Adverse,Anthony Adverse,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Dodsworth,Dodsworth,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,The Great Ziegfeld,The Great Ziegfeld,TRUE
1936,1937,9,OUTSTANDING PRODUCTION,Libeled Lady,Libeled Lady,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Romeo and Juliet,Romeo and Juliet,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,San Francisco,San Francisco,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,The Story of Louis Pasteur,The Story of Louis Pasteur,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,A Tale of Two Cities,A Tale of Two Cities,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Three Smart Girls,Three Smart Girls,FALSE
1936,1937,9,SHORT SUBJECT (Cartoon),The Country Cousin,The Country Cousin,TRUE
1936,1937,9,SHORT SUBJECT (Cartoon),Old Mill Pond,Old Mill Pond,FALSE
1936,1937,9,SHORT SUBJECT (Cartoon),Sinbad the Sailor,Sinbad the Sailor,FALSE
1936,1937,9,SHORT SUBJECT (Color),Give Me Liberty,Give Me Liberty,TRUE
1936,1937,9,SHORT SUBJECT (Color),La Fiesta de Santa Barbara,La Fiesta de Santa Barbara,FALSE
1936,1937,9,SHORT SUBJECT (Color),Popular Science J-6-2,Popular Science J-6-2,FALSE
1936,1937,9,SHORT SUBJECT (One-reel),Bored of Education,Bored of Education,TRUE
1936,1937,9,SHORT SUBJECT (One-reel),Moscow Moods,Moscow Moods,FALSE
1936,1937,9,SHORT SUBJECT (One-reel),"Wanted, a Master","Wanted, a Master",FALSE
1936,1937,9,SHORT SUBJECT (Two-reel),Double or Nothing,Double or Nothing,FALSE
1936,1937,9,SHORT SUBJECT (Two-reel),Dummy Ache,Dummy Ache,FALSE
1936,1937,9,SHORT SUBJECT (Two-reel),The Public Pays,The Public Pays,TRUE
1936,1937,9,SOUND RECORDING,Banjo on My Knee,Banjo on My Knee,FALSE
1936,1937,9,SOUND RECORDING,The Charge of the Light Brigade,The Charge of the Light Brigade,FALSE
1936,1937,9,SOUND RECORDING,Dodsworth,Dodsworth,FALSE
1936,1937,9,SOUND RECORDING,General Spanky,General Spanky,FALSE
1936,1937,9,SOUND RECORDING,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,FALSE
1936,1937,9,SOUND RECORDING,San Francisco,San Francisco,TRUE
1936,1937,9,SOUND RECORDING,The Texas Rangers,The Texas Rangers,FALSE
1936,1937,9,SOUND RECORDING,That Girl from Paris,That Girl from Paris,FALSE
1936,1937,9,SOUND RECORDING,Three Smart Girls,Three Smart Girls,FALSE
1936,1937,9,WRITING (Original Story),Fury,Fury,FALSE
1936,1937,9,WRITING (Original Story),The Great Ziegfeld,The Great Ziegfeld,FALSE
1936,1937,9,WRITING (Original Story),San Francisco,San Francisco,FALSE
1936,1937,9,WRITING (Original Story),The Story of Louis Pasteur,The Story of Louis Pasteur,TRUE
1936,1937,9,WRITING (Original Story),Three Smart Girls,Three Smart Girls,FALSE
1936,1937,9,WRITING (Screenplay),After the Thin Man,After the Thin Man,FALSE
1936,1937,9,WRITING (Screenplay),Dodsworth,Dodsworth,FALSE
1936,1937,9,WRITING (Screenplay),Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,FALSE
1936,1937,9,WRITING (Screenplay),My Man Godfrey,My Man Godfrey,FALSE
1936,1937,9,WRITING (Screenplay),The Story of Louis Pasteur,The Story of Louis Pasteur,TRUE
1936,1937,9,SPECIAL AWARD, The March of Time for its significance to motion pictures and for having revolutionized one of the most important branches of the industry - the newsreel.,,TRUE
1936,1937,9,SPECIAL AWARD, W. Howard Greene and Harold Rosson for the color cinematography of the Selznick International Production,,TRUE
1937,1938,10,ACTOR,Charles Boyer,Conquest,FALSE
1937,1938,10,ACTOR,Fredric March,A Star Is Born,FALSE
1937,1938,10,ACTOR,Robert Montgomery,Night Must Fall,FALSE
1937,1938,10,ACTOR,Paul Muni,The Life of Emile Zola,FALSE
1937,1938,10,ACTOR,Spencer Tracy,Captains Courageous,TRUE
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Ralph Bellamy,The Awful Truth,FALSE
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,The Hurricane,FALSE
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Joseph Schildkraut,The Life of Emile Zola,TRUE
1937,1938,10,ACTOR IN A SUPPORTING ROLE,H. B. Warner,Lost Horizon,FALSE
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Roland Young,Topper,FALSE
1937,1938,10,ACTRESS,Irene Dunne,The Awful Truth,FALSE
1937,1938,10,ACTRESS,Greta Garbo,Camille,FALSE
1937,1938,10,ACTRESS,Janet Gaynor,A Star Is Born,FALSE
1937,1938,10,ACTRESS,Luise Rainer,The Good Earth,TRUE
1937,1938,10,ACTRESS,Barbara Stanwyck,Stella Dallas,FALSE
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Alice Brady,In Old Chicago,TRUE
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Andrea Leeds,Stage Door,FALSE
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Anne Shirley,Stella Dallas,FALSE
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,Dead End,FALSE
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Night Must Fall,FALSE
1937,1938,10,ART DIRECTION,Conquest,Conquest,FALSE
1937,1938,10,ART DIRECTION,A Damsel in Distress,A Damsel in Distress,FALSE
1937,1938,10,ART DIRECTION,Dead End,Dead End,FALSE
1937,1938,10,ART DIRECTION,Every Day's a Holiday,Every Day's a Holiday,FALSE
1937,1938,10,ART DIRECTION,The Life of Emile Zola,The Life of Emile Zola,FALSE
1937,1938,10,ART DIRECTION,Lost Horizon,Lost Horizon,TRUE
1937,1938,10,ART DIRECTION,Manhattan Merry-Go-Round,Manhattan Merry-Go-Round,FALSE
1937,1938,10,ART DIRECTION,The Prisoner of Zenda,The Prisoner of Zenda,FALSE
1937,1938,10,ART DIRECTION,Souls at Sea,Souls at Sea,FALSE
1937,1938,10,ART DIRECTION,Walter Wanger's Vogues of 1938,Walter Wanger's Vogues of 1938,FALSE
1937,1938,10,ART DIRECTION,Wee Willie Winkie,Wee Willie Winkie,FALSE
1937,1938,10,ART DIRECTION,You're a Sweetheart,You're a Sweetheart,FALSE
1937,1938,10,ASSISTANT DIRECTOR,In Old Chicago,In Old Chicago,TRUE
1937,1938,10,ASSISTANT DIRECTOR,The Life of Emile Zola,The Life of Emile Zola,FALSE
1937,1938,10,ASSISTANT DIRECTOR,Lost Horizon,Lost Horizon,FALSE
1937,1938,10,ASSISTANT DIRECTOR,Souls at Sea,Souls at Sea,FALSE
1937,1938,10,ASSISTANT DIRECTOR,A Star Is Born,A Star Is Born,FALSE
1937,1938,10,CINEMATOGRAPHY,Dead End,Dead End,FALSE
1937,1938,10,CINEMATOGRAPHY,The Good Earth,The Good Earth,TRUE
1937,1938,10,CINEMATOGRAPHY,Wings over Honolulu,Wings over Honolulu,FALSE
1937,1938,10,DANCE DIRECTION,Busby Berkeley,Varsity Show,FALSE
1937,1938,10,DANCE DIRECTION,Bobby Connolly,"Ready, Willing and Able",FALSE
1937,1938,10,DANCE DIRECTION,Dave Gould,A Day at the Races,FALSE
1937,1938,10,DANCE DIRECTION,Sammy Lee,Ali Baba Goes to Town,FALSE
1937,1938,10,DANCE DIRECTION,Harry Losee,Thin Ice,FALSE
1937,1938,10,DANCE DIRECTION,Hermes Pan,A Damsel in Distress,TRUE
1937,1938,10,DANCE DIRECTION,LeRoy Prinz,Waikiki Wedding,FALSE
1937,1938,10,DIRECTING,The Awful Truth,The Awful Truth,TRUE
1937,1938,10,DIRECTING,The Good Earth,The Good Earth,FALSE
1937,1938,10,DIRECTING,The Life of Emile Zola,The Life of Emile Zola,FALSE
1937,1938,10,DIRECTING,Stage Door,Stage Door,FALSE
1937,1938,10,DIRECTING,A Star Is Born,A Star Is Born,FALSE
1937,1938,10,FILM EDITING,The Awful Truth,The Awful Truth,FALSE
1937,1938,10,FILM EDITING,Captains Courageous,Captains Courageous,FALSE
1937,1938,10,FILM EDITING,The Good Earth,The Good Earth,FALSE
1937,1938,10,FILM EDITING,Lost Horizon,Lost Horizon,TRUE
1937,1938,10,FILM EDITING,One Hundred Men and a Girl,One Hundred Men and a Girl,FALSE
1937,1938,10,MUSIC (Scoring),The Hurricane,The Hurricane,FALSE
1937,1938,10,MUSIC (Scoring),In Old Chicago,In Old Chicago,FALSE
1937,1938,10,MUSIC (Scoring),The Life of Emile Zola,The Life of Emile Zola,FALSE
1937,1938,10,MUSIC (Scoring),Lost Horizon,Lost Horizon,FALSE
1937,1938,10,MUSIC (Scoring),Make a Wish,Make a Wish,FALSE
1937,1938,10,MUSIC (Scoring),Maytime,Maytime,FALSE
1937,1938,10,MUSIC (Scoring),One Hundred Men and a Girl,One Hundred Men and a Girl,TRUE
1937,1938,10,MUSIC (Scoring),Portia on Trial,Portia on Trial,FALSE
1937,1938,10,MUSIC (Scoring),The Prisoner of Zenda,The Prisoner of Zenda,FALSE
1937,1938,10,MUSIC (Scoring),Quality Street,Quality Street,FALSE
1937,1938,10,MUSIC (Scoring),Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,FALSE
1937,1938,10,MUSIC (Scoring),Something to Sing About,Something to Sing About,FALSE
1937,1938,10,MUSIC (Scoring),Souls at Sea,Souls at Sea,FALSE
1937,1938,10,MUSIC (Scoring),Way Out West,Way Out West,FALSE
1937,1938,10,MUSIC (Song),Mr. Dodd Takes the Air,Mr. Dodd Takes the Air,FALSE
1937,1938,10,MUSIC (Song),Waikiki Wedding,Waikiki Wedding,TRUE
1937,1938,10,MUSIC (Song),Walter Wanger's Vogues of 1938,Walter Wanger's Vogues of 1938,FALSE
1937,1938,10,MUSIC (Song),Shall We Dance,Shall We Dance,FALSE
1937,1938,10,MUSIC (Song),Artists and Models,Artists and Models,FALSE
1937,1938,10,OUTSTANDING PRODUCTION,The Awful Truth,The Awful Truth,FALSE
1937,1938,10,OUTSTANDING PRODUCTION,Captains Courageous,Captains Courageous,FALSE
1937,1938,10,OUTSTANDING PRODUCTION,Dead End,Dead End,FALSE
1937,1938,10,OUTSTANDING PRODUCTION,The Good Earth,The Good Earth,FALSE
1937,1938,10,OUTSTANDING PRODUCTION,In Old Chicago,In Old Chicago,FALSE
1937,1938,10,OUTSTANDING PRODUCTION,The Life of Emile Zola,The Life of Emile Zola,TRUE
1937,1938,10,OUTSTANDING PRODUCTION,Lost Horizon,Lost Horizon,FALSE
1937,1938,10,OUTSTANDING PRODUCTION,One Hundred Men and a Girl,One Hundred Men and a Girl,FALSE
1937,1938,10,OUTSTANDING PRODUCTION,Stage Door,Stage Door,FALSE
1937,1938,10,OUTSTANDING PRODUCTION,A Star Is Born,A Star Is Born,FALSE
1937,1938,10,SHORT SUBJECT (Cartoon),Educated Fish,Educated Fish,FALSE
1937,1938,10,SHORT SUBJECT (Cartoon),The Little Match Girl,The Little Match Girl,FALSE
1937,1938,10,SHORT SUBJECT (Cartoon),The Old Mill,The Old Mill,TRUE
1937,1938,10,SHORT SUBJECT (Color),The Man without a Country,The Man without a Country,FALSE
1937,1938,10,SHORT SUBJECT (Color),Penny Wisdom,Penny Wisdom,TRUE
1937,1938,10,SHORT SUBJECT (Color),Popular Science J-7-1,Popular Science J-7-1,FALSE
1937,1938,10,SHORT SUBJECT (One-reel),A Night at the Movies,A Night at the Movies,FALSE
1937,1938,10,SHORT SUBJECT (One-reel),The Private Life of the Gannets,The Private Life of the Gannets,TRUE
1937,1938,10,SHORT SUBJECT (One-reel),Romance of Radium,Romance of Radium,FALSE
1937,1938,10,SHORT SUBJECT (Two-reel),Deep South,Deep South,FALSE
1937,1938,10,SHORT SUBJECT (Two-reel),Should Wives Work?,Should Wives Work?,FALSE
1937,1938,10,SHORT SUBJECT (Two-reel),Torture Money,Torture Money,TRUE
1937,1938,10,SOUND RECORDING,The Girl Said No,The Girl Said No,FALSE
1937,1938,10,SOUND RECORDING,Hitting a New High,Hitting a New High,FALSE
1937,1938,10,SOUND RECORDING,The Hurricane,The Hurricane,TRUE
1937,1938,10,SOUND RECORDING,In Old Chicago,In Old Chicago,FALSE
1937,1938,10,SOUND RECORDING,The Life of Emile Zola,The Life of Emile Zola,FALSE
1937,1938,10,SOUND RECORDING,Lost Horizon,Lost Horizon,FALSE
1937,1938,10,SOUND RECORDING,Maytime,Maytime,FALSE
1937,1938,10,SOUND RECORDING,One Hundred Men and a Girl,One Hundred Men and a Girl,FALSE
1937,1938,10,SOUND RECORDING,Topper,Topper,FALSE
1937,1938,10,SOUND RECORDING,Wells Fargo,Wells Fargo,FALSE
1937,1938,10,WRITING (Original Story),Black Legion,Black Legion,FALSE
1937,1938,10,WRITING (Original Story),In Old Chicago,In Old Chicago,FALSE
1937,1938,10,WRITING (Original Story),The Life of Emile Zola,The Life of Emile Zola,FALSE
1937,1938,10,WRITING (Original Story),One Hundred Men and a Girl,One Hundred Men and a Girl,FALSE
1937,1938,10,WRITING (Original Story),A Star Is Born,A Star Is Born,TRUE
1937,1938,10,WRITING (Screenplay),The Awful Truth,The Awful Truth,FALSE
1937,1938,10,WRITING (Screenplay),Captains Courageous,Captains Courageous,FALSE
1937,1938,10,WRITING (Screenplay),The Life of Emile Zola,The Life of Emile Zola,TRUE
1937,1938,10,WRITING (Screenplay),Stage Door,Stage Door,FALSE
1937,1938,10,WRITING (Screenplay),A Star Is Born,A Star Is Born,FALSE
1937,1938,10,SPECIAL AWARD, Mack Sennett,,TRUE
1937,1938,10,SPECIAL AWARD, Edgar Bergen for his outstanding comedy creation,,TRUE
1937,1938,10,SPECIAL AWARD, The Museum of Modern Art Film Library for its significant work in collecting films dating from 1895 to the present and for the first time making available to the public the means of studying the historical and aesthetic development of the motion picture as one of the major arts.,,TRUE
1937,1938,10,SPECIAL AWARD, W. Howard Greene for the color photography of A Star Is Born.  (This Award was recommended by a committee of leading cinematographers after viewing all the color pictures made during the year.),,TRUE
1937,1938,10,IRVING G. THALBERG MEMORIAL AWARD,Darryl F. Zanuck,,TRUE
1938,1939,11,ACTOR,Charles Boyer,Algiers,FALSE
1938,1939,11,ACTOR,James Cagney,Angels with Dirty Faces,FALSE
1938,1939,11,ACTOR,Robert Donat,The Citadel,FALSE
1938,1939,11,ACTOR,Leslie Howard,Pygmalion,FALSE
1938,1939,11,ACTOR,Spencer Tracy,Boys Town,TRUE
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Kentucky,TRUE
1938,1939,11,ACTOR IN A SUPPORTING ROLE,John Garfield,Four Daughters,FALSE
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Gene Lockhart,Algiers,FALSE
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Robert Morley,Marie Antoinette,FALSE
1938,1939,11,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,If I Were King,FALSE
1938,1939,11,ACTRESS,Fay Bainter,White Banners,FALSE
1938,1939,11,ACTRESS,Bette Davis,Jezebel,TRUE
1938,1939,11,ACTRESS,Wendy Hiller,Pygmalion,FALSE
1938,1939,11,ACTRESS,Norma Shearer,Marie Antoinette,FALSE
1938,1939,11,ACTRESS,Margaret Sullavan,Three Comrades,FALSE
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,Jezebel,TRUE
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,Of Human Hearts,FALSE
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Billie Burke,Merrily We Live,FALSE
